year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_
2018,4-Oct-18,24,,
2018,5-Oct-18,1,,
2018,5-Oct-18,2,,
2018,5-Oct-18,3,,
2018,5-Oct-18,4,,
2018,5-Oct-18,5,,
2018,5-Oct-18,6,,
2018,5-Oct-18,7,1.738,29
2018,5-Oct-18,8,55.602,682
2018,5-Oct-18,9,252.942,825
2018,5-Oct-18,10,485.058,966
2018,5-Oct-18,11,683.859,1018
2018,5-Oct-18,12,766.816,1038
2018,5-Oct-18,13,788.983,1049
2018,5-Oct-18,14,786.583,1042
2018,5-Oct-18,15,729.275,1033
2018,5-Oct-18,16,583.135,1007
2018,5-Oct-18,17,351.147,926
2018,5-Oct-18,18,96.653,734
2018,5-Oct-18,19,1.435,227
2018,5-Oct-18,20,,
2018,5-Oct-18,21,,
2018,5-Oct-18,22,,
2018,5-Oct-18,23,,
2018,5-Oct-18,24,,
2018,6-Oct-18,1,,
2018,6-Oct-18,2,,
2018,6-Oct-18,3,,
2018,6-Oct-18,4,,
2018,6-Oct-18,5,,
2018,6-Oct-18,6,,
2018,6-Oct-18,7,0.706,36
2018,6-Oct-18,8,35.996,692
2018,6-Oct-18,9,140.518,852
2018,6-Oct-18,10,247.459,939
2018,6-Oct-18,11,355.949,999
2018,6-Oct-18,12,441.209,1030
2018,6-Oct-18,13,477.446,1039
2018,6-Oct-18,14,404.536,1008
2018,6-Oct-18,15,321.223,990
2018,6-Oct-18,16,236.801,955
2018,6-Oct-18,17,132.429,864
2018,6-Oct-18,18,27.055,683
2018,6-Oct-18,19,0.76,35
2018,6-Oct-18,20,,
2018,6-Oct-18,21,,
2018,6-Oct-18,22,,
2018,6-Oct-18,23,,
2018,6-Oct-18,24,,
2018,7-Oct-18,1,,
2018,7-Oct-18,2,,
2018,7-Oct-18,3,,
2018,7-Oct-18,4,,
2018,7-Oct-18,5,,
2018,7-Oct-18,6,,
2018,7-Oct-18,7,0.761,12
2018,7-Oct-18,8,15.524,648
2018,7-Oct-18,9,81.906,856
2018,7-Oct-18,10,167.024,945
2018,7-Oct-18,11,245.166,993
2018,7-Oct-18,12,319.209,1010
2018,7-Oct-18,13,331.258,1008
2018,7-Oct-18,14,308.407,980
2018,7-Oct-18,15,293.762,957
2018,7-Oct-18,16,201.983,872
2018,7-Oct-18,17,111.873,778
2018,7-Oct-18,18,22.293,612
2018,7-Oct-18,19,1.16,50
2018,7-Oct-18,20,,
2018,7-Oct-18,21,,
2018,7-Oct-18,22,,
2018,7-Oct-18,23,,
2018,7-Oct-18,24,,
2018,8-Oct-18,1,,
2018,8-Oct-18,2,,
2018,8-Oct-18,3,,
2018,8-Oct-18,4,,
2018,8-Oct-18,5,,
2018,8-Oct-18,6,,
2018,8-Oct-18,7,0.682,13
2018,8-Oct-18,8,6.381,444
2018,8-Oct-18,9,33.285,681
2018,8-Oct-18,10,67.02,735
2018,8-Oct-18,11,108.267,781
2018,8-Oct-18,12,121.072,782
2018,8-Oct-18,13,121.309,771
2018,8-Oct-18,14,110.9,758
2018,8-Oct-18,15,91.349,739
2018,8-Oct-18,16,62.318,718
2018,8-Oct-18,17,32.705,688
2018,8-Oct-18,18,6.249,524
2018,8-Oct-18,19,0.767,15
2018,8-Oct-18,20,,
2018,8-Oct-18,21,,
2018,8-Oct-18,22,,
2018,8-Oct-18,23,,
2018,8-Oct-18,24,,
2018,9-Oct-18,1,,
2018,9-Oct-18,2,,
2018,9-Oct-18,3,,
2018,9-Oct-18,4,,
2018,9-Oct-18,5,,
2018,9-Oct-18,6,,
2018,9-Oct-18,7,0.86,14
2018,9-Oct-18,8,10.485,584
2018,9-Oct-18,9,59.791,695
2018,9-Oct-18,10,146.784,781
2018,9-Oct-18,11,296.662,905
2018,9-Oct-18,12,403.87,930
2018,9-Oct-18,13,412.289,931
2018,9-Oct-18,14,383.368,910
2018,9-Oct-18,15,340.282,902
2018,9-Oct-18,16,312.304,880
2018,9-Oct-18,17,208.942,813
2018,9-Oct-18,18,53.399,702
2018,9-Oct-18,19,0.952,39
2018,9-Oct-18,20,,
2018,9-Oct-18,21,,
2018,9-Oct-18,22,,
2018,9-Oct-18,23,,
2018,9-Oct-18,24,,
2018,10-Oct-18,1,,
2018,10-Oct-18,2,,
2018,10-Oct-18,3,,
2018,10-Oct-18,4,,
2018,10-Oct-18,5,,
2018,10-Oct-18,6,,
2018,10-Oct-18,7,1.327,23
2018,10-Oct-18,8,34.008,671
2018,10-Oct-18,9,192.296,763
2018,10-Oct-18,10,413.415,882
2018,10-Oct-18,11,556.47,945
2018,10-Oct-18,12,655.29,967
2018,10-Oct-18,13,686.677,983
2018,10-Oct-18,14,620.332,965
2018,10-Oct-18,15,524.994,934
2018,10-Oct-18,16,419.317,896
2018,10-Oct-18,17,254.899,803
2018,10-Oct-18,18,59.224,692
2018,10-Oct-18,19,0.976,44
2018,10-Oct-18,20,,
2018,10-Oct-18,21,,
2018,10-Oct-18,22,,
2018,10-Oct-18,23,,
2018,10-Oct-18,24,,
2018,11-Oct-18,1,,
2018,11-Oct-18,2,,
2018,11-Oct-18,3,,
2018,11-Oct-18,4,,
2018,11-Oct-18,5,,
2018,11-Oct-18,6,,
2018,11-Oct-18,7,0.788,13
2018,11-Oct-18,8,8.031,496
2018,11-Oct-18,9,44.962,676
2018,11-Oct-18,10,67.364,693
2018,11-Oct-18,11,112.396,720
2018,11-Oct-18,12,157.985,744
2018,11-Oct-18,13,147.041,747
2018,11-Oct-18,14,115.211,732
2018,11-Oct-18,15,50.38,689
2018,11-Oct-18,16,24.337,639
2018,11-Oct-18,17,23.783,626
2018,11-Oct-18,18,3.322,364
2018,11-Oct-18,19,0.649,12
2018,11-Oct-18,20,,
2018,11-Oct-18,21,,
2018,11-Oct-18,22,,
2018,11-Oct-18,23,,
2018,11-Oct-18,24,,
2018,12-Oct-18,1,,
2018,12-Oct-18,2,,
2018,12-Oct-18,3,,
2018,12-Oct-18,4,,
2018,12-Oct-18,5,,
2018,12-Oct-18,6,,
2018,12-Oct-18,7,0.723,12
2018,12-Oct-18,8,2.523,61
2018,12-Oct-18,9,13.152,252
2018,12-Oct-18,10,37.232,436
2018,12-Oct-18,11,101.714,670
2018,12-Oct-18,12,209.84,765
2018,12-Oct-18,13,374.248,868
2018,12-Oct-18,14,499.363,942
2018,12-Oct-18,15,557.741,974
2018,12-Oct-18,16,509.341,982
2018,12-Oct-18,17,296.938,890
2018,12-Oct-18,18,59.571,701
2018,12-Oct-18,19,0.705,34
2018,12-Oct-18,20,,
2018,12-Oct-18,21,,
2018,12-Oct-18,22,,
2018,12-Oct-18,23,,
2018,12-Oct-18,24,,
2018,13-Oct-18,1,,
2018,13-Oct-18,2,,
2018,13-Oct-18,3,,
2018,13-Oct-18,4,,
2018,13-Oct-18,5,,
2018,13-Oct-18,6,,
2018,13-Oct-18,7,0.729,12
2018,13-Oct-18,8,3.996,357
2018,13-Oct-18,9,25.63,673
2018,13-Oct-18,10,62.138,731
2018,13-Oct-18,11,93.585,793
2018,13-Oct-18,12,134.639,856
2018,13-Oct-18,13,219.21,940
2018,13-Oct-18,14,274.632,985
2018,13-Oct-18,15,324.213,1024
2018,13-Oct-18,16,337.727,1013
2018,13-Oct-18,17,238.776,940
2018,13-Oct-18,18,49.858,738
2018,13-Oct-18,19,0.595,32
2018,13-Oct-18,20,,
2018,13-Oct-18,21,,
2018,13-Oct-18,22,,
2018,13-Oct-18,23,,
2018,13-Oct-18,24,,
2018,14-Oct-18,1,,
2018,14-Oct-18,2,,
2018,14-Oct-18,3,,
2018,14-Oct-18,4,,
2018,14-Oct-18,5,,
2018,14-Oct-18,6,,
2018,14-Oct-18,7,0.856,19
2018,14-Oct-18,8,26.768,703
2018,14-Oct-18,9,126.801,901
2018,14-Oct-18,10,282.208,1014
2018,14-Oct-18,11,522.151,1066
2018,14-Oct-18,12,526.658,1068
2018,14-Oct-18,13,595.62,1077
2018,14-Oct-18,14,632.14,1083
2018,14-Oct-18,15,454.376,1050
2018,14-Oct-18,16,350.849,1001
2018,14-Oct-18,17,191.324,930
2018,14-Oct-18,18,40.284,720
2018,14-Oct-18,19,0.64,29
2018,14-Oct-18,20,,
2018,14-Oct-18,21,,
2018,14-Oct-18,22,,
2018,14-Oct-18,23,,
2018,14-Oct-18,24,,
2018,15-Oct-18,1,,
2018,15-Oct-18,2,,
2018,15-Oct-18,3,,
2018,15-Oct-18,4,,
2018,15-Oct-18,5,,
2018,15-Oct-18,6,,
2018,15-Oct-18,7,0.672,10
2018,15-Oct-18,8,15.949,536
2018,15-Oct-18,9,39.626,670
2018,15-Oct-18,10,56.081,683
2018,15-Oct-18,11,72.15,697
2018,15-Oct-18,12,107.814,726
2018,15-Oct-18,13,79.331,707
2018,15-Oct-18,14,78.396,713
2018,15-Oct-18,15,92.176,744
2018,15-Oct-18,16,51.659,706
2018,15-Oct-18,17,14.372,640
2018,15-Oct-18,18,2.376,244
2018,15-Oct-18,19,0.656,12
2018,15-Oct-18,20,,
2018,15-Oct-18,21,,
2018,15-Oct-18,22,,
2018,15-Oct-18,23,,
2018,15-Oct-18,24,,
2018,16-Oct-18,1,,
2018,16-Oct-18,2,,
2018,16-Oct-18,3,,
2018,16-Oct-18,4,,
2018,16-Oct-18,5,,
2018,16-Oct-18,6,,
2018,16-Oct-18,7,1.891,11
2018,16-Oct-18,8,36.707,643
2018,16-Oct-18,9,259.85,792
2018,16-Oct-18,10,503.941,935
2018,16-Oct-18,11,674.737,994
2018,16-Oct-18,12,719.405,1013
2018,16-Oct-18,13,776.967,1027
2018,16-Oct-18,14,775.672,1027
2018,16-Oct-18,15,708.858,1016
2018,16-Oct-18,16,538.748,968
2018,16-Oct-18,17,259.185,853
2018,16-Oct-18,18,47.574,687
2018,16-Oct-18,19,1.021,23
2018,16-Oct-18,20,,
2018,16-Oct-18,21,,
2018,16-Oct-18,22,,
2018,16-Oct-18,23,,
2018,16-Oct-18,24,,
2018,17-Oct-18,1,,
2018,17-Oct-18,2,,
2018,17-Oct-18,3,,
2018,17-Oct-18,4,,
2018,17-Oct-18,5,,
2018,17-Oct-18,6,,
2018,17-Oct-18,7,1.687,13
2018,17-Oct-18,8,31.399,672
2018,17-Oct-18,9,225.534,800
2018,17-Oct-18,10,472.315,915
2018,17-Oct-18,11,670.746,998
2018,17-Oct-18,12,776.425,1026
2018,17-Oct-18,13,780.136,1037
2018,17-Oct-18,14,644.565,1009
2018,17-Oct-18,15,426.778,936
2018,17-Oct-18,16,252.041,858
2018,17-Oct-18,17,106.605,763
2018,17-Oct-18,18,23.582,669
2018,17-Oct-18,19,1.005,22
2018,17-Oct-18,20,,
2018,17-Oct-18,21,,
2018,17-Oct-18,22,,
2018,17-Oct-18,23,,
2018,17-Oct-18,24,,
2018,18-Oct-18,1,,
2018,18-Oct-18,2,,
2018,18-Oct-18,3,,
2018,18-Oct-18,4,,
2018,18-Oct-18,5,,
2018,18-Oct-18,6,,
2018,18-Oct-18,7,1.961,14
2018,18-Oct-18,8,36.387,674
2018,18-Oct-18,9,265.278,817
2018,18-Oct-18,10,538.73,964
2018,18-Oct-18,11,717.197,1018
2018,18-Oct-18,12,798.007,1040
2018,18-Oct-18,13,821.911,1047
2018,18-Oct-18,14,801.8,1039
2018,18-Oct-18,15,721.747,1023
2018,18-Oct-18,16,541.498,974
2018,18-Oct-18,17,277.983,851
2018,18-Oct-18,18,44.047,687
2018,18-Oct-18,19,0.968,22
2018,18-Oct-18,20,,
2018,18-Oct-18,21,,
2018,18-Oct-18,22,,
2018,18-Oct-18,23,,
2018,18-Oct-18,24,,
2018,19-Oct-18,1,,
2018,19-Oct-18,2,,
2018,19-Oct-18,3,,
2018,19-Oct-18,4,,
2018,19-Oct-18,5,,
2018,19-Oct-18,6,,
2018,19-Oct-18,7,1.793,13
2018,19-Oct-18,8,35.149,675
2018,19-Oct-18,9,231.943,797
2018,19-Oct-18,10,493.642,943
2018,19-Oct-18,11,674.018,994
2018,19-Oct-18,12,761.849,1024
2018,19-Oct-18,13,772.678,1033
2018,19-Oct-18,14,729.86,1024
2018,19-Oct-18,15,662.399,1008
2018,19-Oct-18,16,467.46,956
2018,19-Oct-18,17,205.691,825
2018,19-Oct-18,18,26.146,661
2018,19-Oct-18,19,0.743,14
2018,19-Oct-18,20,,
2018,19-Oct-18,21,,
2018,19-Oct-18,22,,
2018,19-Oct-18,23,,
2018,19-Oct-18,24,,
2018,20-Oct-18,1,,
2018,20-Oct-18,2,,
2018,20-Oct-18,3,,
2018,20-Oct-18,4,,
2018,20-Oct-18,5,,
2018,20-Oct-18,6,,
2018,20-Oct-18,7,0.825,13
2018,20-Oct-18,8,3.072,211
2018,20-Oct-18,9,28.711,667
2018,20-Oct-18,10,117.898,842
2018,20-Oct-18,11,247.681,964
2018,20-Oct-18,12,378.693,1004
2018,20-Oct-18,13,325.428,994
2018,20-Oct-18,14,321.201,1008
2018,20-Oct-18,15,290.762,988
2018,20-Oct-18,16,260.607,962
2018,20-Oct-18,17,138.152,865
2018,20-Oct-18,18,25.777,691
2018,20-Oct-18,19,0.546,14
2018,20-Oct-18,20,,
2018,20-Oct-18,21,,
2018,20-Oct-18,22,,
2018,20-Oct-18,23,,
2018,20-Oct-18,24,,
2018,21-Oct-18,1,,
2018,21-Oct-18,2,,
2018,21-Oct-18,3,,
2018,21-Oct-18,4,,
2018,21-Oct-18,5,,
2018,21-Oct-18,6,,
2018,21-Oct-18,7,0.817,12
2018,21-Oct-18,8,3.6,288
2018,21-Oct-18,9,44.66,730
2018,21-Oct-18,10,124.614,872
2018,21-Oct-18,11,251.149,982
2018,21-Oct-18,12,436.931,1069
2018,21-Oct-18,13,497.587,1078
2018,21-Oct-18,14,496.537,1067
2018,21-Oct-18,15,473.304,1067
2018,21-Oct-18,16,452.319,1041
2018,21-Oct-18,17,258.489,939
2018,21-Oct-18,18,35.159,691
2018,21-Oct-18,19,,
2018,21-Oct-18,20,,
2018,21-Oct-18,21,,
2018,21-Oct-18,22,,
2018,21-Oct-18,23,,
2018,21-Oct-18,24,,
2018,22-Oct-18,1,,
2018,22-Oct-18,2,,
2018,22-Oct-18,3,,
2018,22-Oct-18,4,,
2018,22-Oct-18,5,,
2018,22-Oct-18,6,,
2018,22-Oct-18,7,1.026,10
2018,22-Oct-18,8,29.298,650
2018,22-Oct-18,9,237.613,786
2018,22-Oct-18,10,499.159,925
2018,22-Oct-18,11,665.682,991
2018,22-Oct-18,12,688.727,1001
2018,22-Oct-18,13,533.595,995
2018,22-Oct-18,14,438.808,964
2018,22-Oct-18,15,400.909,927
2018,22-Oct-18,16,264.032,856
2018,22-Oct-18,17,96.945,733
2018,22-Oct-18,18,14.571,658
2018,22-Oct-18,19,,
2018,22-Oct-18,20,,
2018,22-Oct-18,21,,
2018,22-Oct-18,22,,
2018,22-Oct-18,23,,
2018,22-Oct-18,24,,
2018,23-Oct-18,1,,
2018,23-Oct-18,2,,
2018,23-Oct-18,3,,
2018,23-Oct-18,4,,
2018,23-Oct-18,5,,
2018,23-Oct-18,6,,
2018,23-Oct-18,7,0.457,10
2018,23-Oct-18,8,10.827,612
2018,23-Oct-18,9,79.412,707
2018,23-Oct-18,10,173.25,781
2018,23-Oct-18,11,234.076,841
2018,23-Oct-18,12,237.699,838
2018,23-Oct-18,13,221.745,820
2018,23-Oct-18,14,247.192,825
2018,23-Oct-18,15,201.725,818
2018,23-Oct-18,16,168.901,785
2018,23-Oct-18,17,103.471,731
2018,23-Oct-18,18,20.97,596
2018,23-Oct-18,19,,
2018,23-Oct-18,20,,
2018,23-Oct-18,21,,
2018,23-Oct-18,22,,
2018,23-Oct-18,23,,
2018,23-Oct-18,24,,
2018,24-Oct-18,1,,
2018,24-Oct-18,2,,
2018,24-Oct-18,3,,
2018,24-Oct-18,4,,
2018,24-Oct-18,5,,
2018,24-Oct-18,6,,
2018,24-Oct-18,7,1.315,10
2018,24-Oct-18,8,15.049,553
2018,24-Oct-18,9,100.405,707
2018,24-Oct-18,10,181.324,761
2018,24-Oct-18,11,184.481,766
2018,24-Oct-18,12,193.709,799
2018,24-Oct-18,13,218.426,821
2018,24-Oct-18,14,252.731,849
2018,24-Oct-18,15,269.549,855
2018,24-Oct-18,16,252.665,861
2018,24-Oct-18,17,169.448,774
2018,24-Oct-18,18,23.109,666
2018,24-Oct-18,19,,
2018,24-Oct-18,20,,
2018,24-Oct-18,21,,
2018,24-Oct-18,22,,
2018,24-Oct-18,23,,
2018,24-Oct-18,24,,
2018,25-Oct-18,1,,
2018,25-Oct-18,2,,
2018,25-Oct-18,3,,
2018,25-Oct-18,4,,
2018,25-Oct-18,5,,
2018,25-Oct-18,6,,
2018,25-Oct-18,7,0.922,11
2018,25-Oct-18,8,19.545,634
2018,25-Oct-18,9,114.834,729
2018,25-Oct-18,10,317.819,866
2018,25-Oct-18,11,530.772,949
2018,25-Oct-18,12,623.63,993
2018,25-Oct-18,13,638.843,1011
2018,25-Oct-18,14,613.781,989
2018,25-Oct-18,15,589.117,978
2018,25-Oct-18,16,423.561,920
2018,25-Oct-18,17,171.59,775
2018,25-Oct-18,18,19.191,652
2018,25-Oct-18,19,,
2018,25-Oct-18,20,,
2018,25-Oct-18,21,,
2018,25-Oct-18,22,,
2018,25-Oct-18,23,,
2018,25-Oct-18,24,,
2018,26-Oct-18,1,,
2018,26-Oct-18,2,,
2018,26-Oct-18,3,,
2018,26-Oct-18,4,,
2018,26-Oct-18,5,,
2018,26-Oct-18,6,,
2018,26-Oct-18,7,0.465,11
2018,26-Oct-18,8,23.163,661
2018,26-Oct-18,9,173.56,762
2018,26-Oct-18,10,362.393,886
2018,26-Oct-18,11,492.839,969
2018,26-Oct-18,12,643.252,1006
2018,26-Oct-18,13,674.353,1017
2018,26-Oct-18,14,676.776,1027
2018,26-Oct-18,15,557.781,994
2018,26-Oct-18,16,337.015,914
2018,26-Oct-18,17,138.624,775
2018,26-Oct-18,18,20.563,668
2018,26-Oct-18,19,,
2018,26-Oct-18,20,,
2018,26-Oct-18,21,,
2018,26-Oct-18,22,,
2018,26-Oct-18,23,,
2018,26-Oct-18,24,,
2018,27-Oct-18,1,,
2018,27-Oct-18,2,,
2018,27-Oct-18,3,,
2018,27-Oct-18,4,,
2018,27-Oct-18,5,,
2018,27-Oct-18,6,,
2018,27-Oct-18,7,0.101,8
2018,27-Oct-18,8,0.816,33
2018,27-Oct-18,9,7.333,416
2018,27-Oct-18,10,28.549,671
2018,27-Oct-18,11,45.266,702
2018,27-Oct-18,12,56.138,720
2018,27-Oct-18,13,84.624,773
2018,27-Oct-18,14,91.132,769
2018,27-Oct-18,15,76.965,751
2018,27-Oct-18,16,51.697,715
2018,27-Oct-18,17,21.685,645
2018,27-Oct-18,18,2.276,219
2018,27-Oct-18,19,,
2018,27-Oct-18,20,,
2018,27-Oct-18,21,,
2018,27-Oct-18,22,,
2018,27-Oct-18,23,,
2018,27-Oct-18,24,,
2018,28-Oct-18,1,,
2018,28-Oct-18,2,,
2018,28-Oct-18,3,,
2018,28-Oct-18,4,,
2018,28-Oct-18,5,,
2018,28-Oct-18,6,,
2018,28-Oct-18,7,0.226,9
2018,28-Oct-18,8,4.716,493
2018,28-Oct-18,9,60.329,757
2018,28-Oct-18,10,137.269,870
2018,28-Oct-18,11,214.366,944
2018,28-Oct-18,12,271.848,971
2018,28-Oct-18,13,306.533,976
2018,28-Oct-18,14,278.416,966
2018,28-Oct-18,15,226.053,936
2018,28-Oct-18,16,141.516,863
2018,28-Oct-18,17,60.975,750
2018,28-Oct-18,18,6.669,474
2018,28-Oct-18,19,,
2018,28-Oct-18,20,,
2018,28-Oct-18,21,,
2018,28-Oct-18,22,,
2018,28-Oct-18,23,,
2018,28-Oct-18,24,,
2018,29-Oct-18,1,,
2018,29-Oct-18,2,,
2018,29-Oct-18,3,,
2018,29-Oct-18,4,,
2018,29-Oct-18,5,,
2018,29-Oct-18,6,,
2018,29-Oct-18,7,0.208,9
2018,29-Oct-18,8,2.882,215
2018,29-Oct-18,9,22.52,491
2018,29-Oct-18,10,95.402,658
2018,29-Oct-18,11,227.767,796
2018,29-Oct-18,12,294.12,848
2018,29-Oct-18,13,279.869,844
2018,29-Oct-18,14,232.425,842
2018,29-Oct-18,15,218.223,821
2018,29-Oct-18,16,158.716,783
2018,29-Oct-18,17,69.812,715
2018,29-Oct-18,18,6.52,535
2018,29-Oct-18,19,,
2018,29-Oct-18,20,,
2018,29-Oct-18,21,,
2018,29-Oct-18,22,,
2018,29-Oct-18,23,,
2018,29-Oct-18,24,,
2018,30-Oct-18,1,,
2018,30-Oct-18,2,,
2018,30-Oct-18,3,,
2018,30-Oct-18,4,,
2018,30-Oct-18,5,,
2018,30-Oct-18,6,,
2018,30-Oct-18,7,0.39,10
2018,30-Oct-18,8,11.416,593
2018,30-Oct-18,9,165.244,746
2018,30-Oct-18,10,401.735,895
2018,30-Oct-18,11,471.236,952
2018,30-Oct-18,12,443.683,927
2018,30-Oct-18,13,344.919,900
2018,30-Oct-18,14,281.954,864
2018,30-Oct-18,15,270.947,843
2018,30-Oct-18,16,263.373,835
2018,30-Oct-18,17,153.462,760
2018,30-Oct-18,18,14.046,620
2018,30-Oct-18,19,,
2018,30-Oct-18,20,,
2018,30-Oct-18,21,,
2018,30-Oct-18,22,,
2018,30-Oct-18,23,,
2018,30-Oct-18,24,,
2018,31-Oct-18,1,,
2018,31-Oct-18,2,,
2018,31-Oct-18,3,,
2018,31-Oct-18,4,,
2018,31-Oct-18,5,,
2018,31-Oct-18,6,,
2018,31-Oct-18,7,0.939,10
2018,31-Oct-18,8,13.008,627
2018,31-Oct-18,9,170.449,739
2018,31-Oct-18,10,384.831,882
2018,31-Oct-18,11,375.779,895
2018,31-Oct-18,12,390.076,895
2018,31-Oct-18,13,514.726,939
2018,31-Oct-18,14,548.495,948
2018,31-Oct-18,15,517.285,948
2018,31-Oct-18,16,337.459,887
2018,31-Oct-18,17,127.106,744
2018,31-Oct-18,18,10.514,625
2018,31-Oct-18,19,,
2018,31-Oct-18,20,,
2018,31-Oct-18,21,,
2018,31-Oct-18,22,,
2018,31-Oct-18,23,,
2018,31-Oct-18,24,,
2018,1-Nov-18,1,,
2018,1-Nov-18,2,,
2018,1-Nov-18,3,,
2018,1-Nov-18,4,,
2018,1-Nov-18,5,,
2018,1-Nov-18,6,,
2018,1-Nov-18,7,0.343,10
2018,1-Nov-18,8,3.087,278
2018,1-Nov-18,9,40.964,659
2018,1-Nov-18,10,110.509,718
2018,1-Nov-18,11,135.643,736
2018,1-Nov-18,12,227.063,775
2018,1-Nov-18,13,376.353,843
2018,1-Nov-18,14,308.031,826
2018,1-Nov-18,15,236.897,782
2018,1-Nov-18,16,141.798,743
2018,1-Nov-18,17,41.908,670
2018,1-Nov-18,18,2.758,352
2018,1-Nov-18,19,,
2018,1-Nov-18,20,,
2018,1-Nov-18,21,,
2018,1-Nov-18,22,,
2018,1-Nov-18,23,,
2018,1-Nov-18,24,,
2018,2-Nov-18,1,,
2018,2-Nov-18,2,,
2018,2-Nov-18,3,,
2018,2-Nov-18,4,,
2018,2-Nov-18,5,,
2018,2-Nov-18,6,,
2018,2-Nov-18,7,0.202,8
2018,2-Nov-18,8,0.939,74
2018,2-Nov-18,9,11.7,576
2018,2-Nov-18,10,31.444,671
2018,2-Nov-18,11,44.755,690
2018,2-Nov-18,12,64.748,707
2018,2-Nov-18,13,65.786,709
2018,2-Nov-18,14,69.516,706
2018,2-Nov-18,15,65.792,702
2018,2-Nov-18,16,39.816,690
2018,2-Nov-18,17,17.813,641
2018,2-Nov-18,18,1.546,113
2018,2-Nov-18,19,,
2018,2-Nov-18,20,,
2018,2-Nov-18,21,,
2018,2-Nov-18,22,,
2018,2-Nov-18,23,,
2018,2-Nov-18,24,,
2018,3-Nov-18,1,,
2018,3-Nov-18,2,,
2018,3-Nov-18,3,,
2018,3-Nov-18,4,,
2018,3-Nov-18,5,,
2018,3-Nov-18,6,,
2018,3-Nov-18,7,0.089,9
2018,3-Nov-18,8,0.272,25
2018,3-Nov-18,9,6.74,528
2018,3-Nov-18,10,29.408,673
2018,3-Nov-18,11,71.554,763
2018,3-Nov-18,12,100.756,809
2018,3-Nov-18,13,130.448,856
2018,3-Nov-18,14,296.357,976
2018,3-Nov-18,15,364.448,1009
2018,3-Nov-18,16,294.527,957
2018,3-Nov-18,17,122.018,802
2018,3-Nov-18,18,8.098,546
2018,3-Nov-18,19,,
2018,3-Nov-18,20,,
2018,3-Nov-18,21,,
2018,3-Nov-18,22,,
2018,3-Nov-18,23,,
2018,3-Nov-18,24,,
2018,4-Nov-18,1,,
2018,4-Nov-18,2,,
2018,4-Nov-18,02X,,
2018,4-Nov-18,3,,
2018,4-Nov-18,4,,
2018,4-Nov-18,5,,
2018,4-Nov-18,6,0.658,10
2018,4-Nov-18,7,12.415,602
2018,4-Nov-18,8,155.386,837
2018,4-Nov-18,9,411.646,999
2018,4-Nov-18,10,602.365,1044
2018,4-Nov-18,11,718.708,1061
2018,4-Nov-18,12,753.798,1070
2018,4-Nov-18,13,717.398,1064
2018,4-Nov-18,14,609.986,1050
2018,4-Nov-18,15,415.981,997
2018,4-Nov-18,16,147.327,821
2018,4-Nov-18,17,9.264,583
2018,4-Nov-18,18,,
2018,4-Nov-18,19,,
2018,4-Nov-18,20,,
2018,4-Nov-18,21,,
2018,4-Nov-18,22,,
2018,4-Nov-18,23,,
2018,4-Nov-18,24,,
2018,5-Nov-18,1,,
2018,5-Nov-18,2,,
2018,5-Nov-18,3,,
2018,5-Nov-18,4,,
2018,5-Nov-18,5,,
2018,5-Nov-18,6,0.145,9
2018,5-Nov-18,7,1.423,200
2018,5-Nov-18,8,28.327,658
2018,5-Nov-18,9,68.537,686
2018,5-Nov-18,10,81.038,695
2018,5-Nov-18,11,65.268,676
2018,5-Nov-18,12,82.883,695
2018,5-Nov-18,13,95.054,713
2018,5-Nov-18,14,84.448,705
2018,5-Nov-18,15,66.571,691
2018,5-Nov-18,16,32.76,683
2018,5-Nov-18,17,1.664,265
2018,5-Nov-18,18,,
2018,5-Nov-18,19,,
2018,5-Nov-18,20,,
2018,5-Nov-18,21,,
2018,5-Nov-18,22,,
2018,5-Nov-18,23,,
2018,5-Nov-18,24,,
2018,6-Nov-18,1,,
2018,6-Nov-18,2,,
2018,6-Nov-18,3,,
2018,6-Nov-18,4,,
2018,6-Nov-18,5,,
2018,6-Nov-18,6,0.252,9
2018,6-Nov-18,7,1.812,213
2018,6-Nov-18,8,39.42,688
2018,6-Nov-18,9,100.475,722
2018,6-Nov-18,10,141.401,747
2018,6-Nov-18,11,140.499,757
2018,6-Nov-18,12,85.461,717
2018,6-Nov-18,13,48.938,686
2018,6-Nov-18,14,42.156,691
2018,6-Nov-18,15,21.585,671
2018,6-Nov-18,16,9.998,548
2018,6-Nov-18,17,0.459,39
2018,6-Nov-18,18,,
2018,6-Nov-18,19,,
2018,6-Nov-18,20,,
2018,6-Nov-18,21,,
2018,6-Nov-18,22,,
2018,6-Nov-18,23,,
2018,6-Nov-18,24,,
2018,7-Nov-18,1,,
2018,7-Nov-18,2,,
2018,7-Nov-18,3,,
2018,7-Nov-18,4,,
2018,7-Nov-18,5,,
2018,7-Nov-18,6,0.609,9
2018,7-Nov-18,7,7.22,473
2018,7-Nov-18,8,138.043,735
2018,7-Nov-18,9,422.667,886
2018,7-Nov-18,10,631.661,992
2018,7-Nov-18,11,736.394,1007
2018,7-Nov-18,12,760.886,1022
2018,7-Nov-18,13,718.432,1022
2018,7-Nov-18,14,588.775,977
2018,7-Nov-18,15,396.285,876
2018,7-Nov-18,16,121.392,724
2018,7-Nov-18,17,4.511,511
2018,7-Nov-18,18,,
2018,7-Nov-18,19,,
2018,7-Nov-18,20,,
